name,description,sku,barcode,category_id,location_id,location,min_stock,max_stock,purchase_price,sale_price,tax_rate,status
SEGURO DE PINON,,CH-BLOKDGRR,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,VITRINAB5-W,5,,2,5,0,active
CAJA DE RETRO MOTO CARRO,,CH-BOXTRICR,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E04-C,5,,430,600,0,active
PAR DE VALVULAS,,CH-BZIII154,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,0,0,0,active
PAR DE VALVULAS 125cc,,CH-BZIII154-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,30,40,0,active
CHAPA DE CONTACTO DE LA B12,,CH-BZIII216,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,48,70,0,active
PASTILLA DE FRENO,,CH-CA250,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,14,25,0,active
CARBON DE ARRANQUE BOXER 150,,CH-CABM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-A,5,,23,40,0,active
PEDAL DE CAMBIO BM150,,CH-CAMBIO,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E05-W,5,,24,45,0,active
PASTILLA DE FRENO,,CH-CB110,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,15,25,0,active
ROSETA CON PROTECTOR CB110 CB125 CB160F 45T,,CH-CB110-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-W,5,,61,80,0,active
ROSETA CON PRPOTECTOR 42T,,CH-CB110-2,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-W,5,,61,80,0,active
PISTON COMPLETO 125 STD,,CH-CB1125,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-C,5,,69,100,0,active
CHAPAS,,CH-CG125,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,85,120,0,active
RETENES DE VALVULA,,CH-CG125-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,2,4,0,active
ROSETA 38D,,CH-CG125-2,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-W,5,,39,55,0,active
KIT DE PERNOS,,CH-CG125E56,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,80,100,0,active
PISTON COMPLETO 200 STD,,CH-CG200,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-C,5,,69,100,0,active
PISTON COMPLETO 250 STD,,CH-CG250,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-C,5,,71,100,0,active
FUSIBLE UNIVERSAL,,CH-CH,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,2,4,0,active
TESADOR DE CADENA BM150,,CH-CHM1063,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,35,45,0,active
CHICOTILLO DE TORITO CHINO,,CH-CHTILLORE,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-A,5,,26,45,0,active
RODAMIENTO DE CIGÜENAL BM 150,,CH-CIGBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
CHAPA DE TAPA LATERAL,,CH-CLBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-A,5,,11,20,0,active
CABLE DE EMBRAGUE P/MOTOCARRO CHINO,,CH-CLUTCHCB,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E14-W,5,,40,60,0,active
PASTILLA DE FRENO,,CH-CM125,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,15,25,0,active
COMANDO COMPLETO 150,,CH-COMAND,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E05-W,5,,79,110,0,active
CUBRE CADENA BOXER CHINO,,CH-CUBCHAIN,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E12-W,5,,120,180,0,active
DIRECCIONALES,,CH-DIRBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-C,5,,21,35,0,active
EJE DELANTERO DE CHASIS SOPORTE,,CH-EJEFRONT,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E05-W,5,,23,30,0,active
MEDIO JUEGO DE EMPAQUETADURA BM150 SUNIK,,CH-EMPASUNIK,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-A,5,,13,20,0,active
EMPAQUETADURA KINGO 125(ABIERTO),,CH-EMPKYNGO,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,20,30,0,active
KIT DE TRANSMISION F2-16 150,,CH-F216150,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-A,5,,290,400,0,active
FARO POSTERIOR TORITO,,CH-FAPOSTO,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,118,160,0,active
FUNDA BOXER-150 MALLA NEGRA,,CH-FBKBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E14-A,5,,35,50,0,active
FUNDA BOXER-150 MALLA AZUL,,CH-FBLBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A04E14-A,5,,35,50,0,active
FILTRO DE GASOLINA,,CH-FILTROGA,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E05-B,5,,4,8,0,active
FAJA PARA ENGANCHER,,CH-FJAENGNR,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E15-C,5,,26,40,0,active
FOCO DE FORO DELANTERO 3 PATITAS,,CH-FOFORO3P,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,15,25,0,active
FORRO DE TANQUE BOXER AZUL,,CH-FORRO01,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A01E01-B,5,,34,50,0,active
FORRO DE ASIENTO ROJO CHINO,,CH-FORRSEAT,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-B,5,,39,60,0,active
GUARDABARRO DELANTERO,,CH-FRNTMUDS,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-B,5,,83,120,0,active
ROSETA 40T,,CH-FZ,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-W,5,,53,90,0,active
PASTILLA DE FRENO,,CH-GN125,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,16,25,0,active
GOMA PISADERA CENTRAL BM150,,CH-GPIBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-W,5,,15,30,0,active
ARO PLOMO,,CH-GRISRING,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-W,5,,0,0,0,active
GUARDABARRO DELANTERO PLOMO,,CH-GRYFNDER,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,03A01E16-C,5,,90,130,0,active
GUARDABARRO PLOMO CHINO,,CH-GRYFNDER-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-C,5,,136,180,0,active
GUIA DE VALVULAS,,CH-GVBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
PAR DE VALVULAS 250cc,,CH-GY027,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,39,50,0,active
PASTILLA DE FRENO,,CH-GY200,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,17,25,0,active
COMANDO DE ENCENDIDO,,CH-ITACOM1502,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-A,5,,23,35,0,active
PAR DE BALATAS 0.25,,CH-JP025BM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-A,5,,29,40,0,active
PAR DE BALATAS 0.25 JAPAN,,CH-JP025BM150-1,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-A,5,,29,40,0,active
PINON JAPAN 14T,,CH-JP14BM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-W,5,,14,25,0,active
PINON JAPAN 15T,,CH-JP15BM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-W,5,,14,25,0,active
KIT DE MEDIO PAQUETE (EMPAQUES),,CH-KITEMPAQ,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,10,15,0,active
KIT DE PISTON BM150-56MM+25,,CH-KITPISTON25,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,62,100,0,active
KIT DE PISTON BM150-56MM+75,,CH-KITPISTON75,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,62,100,0,active
JUEGO DE RETENES DE MOTOR BM150,,CH-KITRETE150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-A,5,,12,20,0,active
KIT DE PERNOS,,CH-KITSCREW,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,80,100,0,active
DIRECCIONALES,,CH-M109LGHT,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-A,5,,29,40,0,active
KIT DE DIRECCIONAL IZQUIERDO Y DERECHO,,CH-M109LGHT-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,24,35,0,active
SEGURO DE CADENA,,CH-M1254,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-B,5,,10,15,0,active
TENSOR DE CADENA,,CH-M1595,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,46,65,0,active
MESA ARRIBA,,CH-M1634,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,83,120,0,active
SEGURO DE CADENA CON ORING 520,,CH-M1751,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,VITRINAB5-W,5,,7,12,0,active
PARADOR LATERAL,,CH-M1830,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,55,70,0,active
BOCINA GRANDE CBL,,CH-M242,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-C,5,,56,70,0,active
JUEGO DE BOTONES,,CH-M351,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,24,40,0,active
MASERO TRASERO,,CH-M510,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,310,390,0,active
MASCARA DE FARO BLANCA,,CH-MAFABL,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E12-W,5,,70,120,0,active
MANIJA DE FRENO,,CH-MANBRAKE,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,19,30,0,active
MANGUERA DE COMBUSTIBLE,,CH-MANGUERA,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E05-B,5,,6,8,0,active
PAR DE BALATAS MACI,,CH-MAPBBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-A,5,,27,40,0,active
RELAY MACI,,CH-MAREBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-B,5,,60,80,0,active
MASCARA DE BOXER CHINA,,CH-MASBM150,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E03-A,5,,97,140,0,active
MANIJA BM 150,,CH-MJABM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E11-A,5,,28,40,0,active
ESPEJOS CB160,,CH-MRCB160,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-B,5,,40,60,0,active
ESPEJOS B12,,CH-MRRRB12,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-B,5,,40,60,0,active
PERNO DRENADOR DE ACEITE,,CH-OILDROPP,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,3,8,0,active
PERNO DE ACEITE,,CH-OILSCREW,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,VITRINAB5-W,5,,3,5,0,active
PAR DE AMORTIGUADOR,,CH-PABM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A03E11-B,5,,247,300,0,active
PARABRISAS BOXER CHINO,,CH-PARBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A01E02-W,5,,50,70,0,active
PASTILLA DE FRENO,,CH-PASTBRAKE,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,16,25,0,active
PEDAL DE FRENO DE LA BOXER,,CH-PATADA,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E06-W,5,,43,70,0,active
PEDAL DE PATADA BOXER,,CH-PATADA-1,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E05-W,5,,60,80,0,active
PEDAL DE PATADA DE BOXER,,CH-PATADA-2,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E06-W,5,,60,90,0,active
PARABRISA CHOPPER CHINO,,CH-PBRSCHPP,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E12-W,5,,40,70,0,active
PEDAL DE MOTOCARRO,,CH-PEDALMO,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E06-W,5,,49,70,0,active
PEDAL DE PATADA DE MOTOCARRO,,CH-PEDALMO-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E06-W,5,,65,90,0,active
PORTA PLACAS BOXER,,CH-PORBM-150,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E03-W,5,,58.8,89,0,active
PORTA FUSILES CON CABLE DE BATERIA,,CH-PORTBATT,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E05-W,5,,15,20,0,active
PERNO DE PORTA ROSETA,,CH-PORTROST,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,10,20,0,active
PORTA ZAPATA,,CH-PORTZPTA,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E04-D,5,,142,190,0,active
PAR DE VALVULAS BOXER AIRDRAIN,,CH-PVBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
RECTIFICADOR DE CORRIENTE 4TA,,CH-RECBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E10-B,5,,70,95,0,active
GUARDABARRO DELANTERO ROJO,,CH-REDFNDER,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,03A01E16-C,5,,90,130,0,active
GUARDABARRO ROJO,,CH-REDFNDER-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-B,5,,83,120,0,active
GUARDABARRO ROJO CHINO,,CH-REDFNDER-2,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-C,5,,136,180,0,active
RESERVA DE RADIADOR MOTOCARRO,,CH-RESER001,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E01-E,5,,160,240,0,active
RESERVA DE RADIADOR MOTOCARRO,,CH-RESERVAR,,edf36c39-17b6-4d33-b854-1df955cb7439,,02A01E09-A,5,,130,200,0,active
PAR DE BALATAS RIFFEL,,CH-RIPBBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-B,5,,0,0,0,active
ROSETA TRILHA BM150 42T,,CH-ROSBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A02E08-W,5,,54,80,0,active
BUJE DE LLANTA POSTERIOR HORQUILLA,,CH-RTNENG,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,15,25,0,active
FARO POTERIOR LED DE MOTOCARRO,,CH-RTNENG-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,70,110,0,active
KIT DE BOTONES DE COMANDO,,CH-RTNENG-2,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-A,5,,23,35,0,active
KIT DE PERNOS PARA MOTOS,,CH-RTNENG-3,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,65,85,0,active
KIT DE PINON DE VELOCIMETRO,,CH-RTNENG-4,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,16,20,0,active
KIT DE PINON ROSETA 42T,,CH-RTNENG-5,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-W,5,,59,80,0,active
KIT DE RETENES DE MOTOR,,CH-RTNENG-6,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,13,20,0,active
MORDAZA DE FRENO DELANTERO TK,,CH-RTNENG-7,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,162,200,0,active
PAR DE VALVULAS 200cc ABAJO,,CH-RTNENG-8,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,35,45,0,active
PAR DE VALVULAS 200cc ARRIBA,,CH-RTNENG-9,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,32,45,0,active
RECTIFICADOR DE CORRIENTE LIU HONG,,CH-RTNENG-10,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,30,45,0,active
ROSETA APACHE RTR 200 40T,,CH-RTNENG-11,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-W,5,,59,90,0,active
TAPA DRENADORA DE ACEITE (COSTADO),,CH-RTNENG-12,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,8,15,0,active
RETEN DE TELESCOPIO INVERTIDO,,CH-RTNTCPIO,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-A,5,,10,20,0,active
PERNO DE PARABRISA,,CH-SHLDSCRW,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,2,4,0,active
PARADOR LATERAL,,CH-SIDESTAND,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-W,5,,34,45,0,active
SOPORTE DE PISADOR DE COPILOTO LH,,CH-STEPLH01,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E14-W,5,,0,0,0,active
SOPORTE DE PISADOR DE COPILOTO RH,,CH-STEPRH01,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E14-W,5,,0,0,0,active
STOP DE BOXER CHINA,,CH-STPBM150,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A01E03-A,5,,46,70,0,active
SWITCH DE FRENO,,CH-SWBRAKE,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A03E11-A,5,,12,20,0,active
BUJE DE MACERO METALICO,,CH-SWCREW,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,19,25,0,active
FILTRO DE ACEITE NS200,,CH-SWCREW-1,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,0,0,0,active
FILTRO DE AIRE ROJO,,CH-SWCREW-2,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,24,40,0,active
JEBE DE TANQUE CRF,,CH-SWCREW-3,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-W,5,,15,25,0,active
KIT PERNO PARA ROSETA,,CH-SWCREW-4,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,12,25,0,active
PISTON COMPLETO KFB STD,,CH-SWCREW-5,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E07-C,5,,71,100,0,active
SOPORTE DE BARRA LED,,CH-SWCREW-6,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,30,45,0,active
TABLERO DE VELOCIMETRO B15,,CH-SWCREW-7,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,180,230,0,active
TABLERO MOTOCARRO,,CH-TABMTCRO,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E11-A,5,,290,350,0,active
MORDAZA DELANTERA,,CH-TK,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-C,5,,135,180,0,active
MORDAZA DELANTERA TK,,CH-TK001,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,140,190,0,active
TOLDOS DE TORITOS CAFE,,CH-TLDOSCAFE,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A01E18-A,5,,320,1000,0,active
AROS DE TORITOS 2T,,CH-TORITO2T,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,01A01E18-A,5,,0,0,0,active
TAPA CADENA CHINO,,CH-TPACHAIN,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A04E13-A,5,,20,30,0,active
PERNO MULTIUSO,,CH-UNIVERSAL,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,40,60,0,active
TABLERO DIGITAL UNIVERSAL,,CH-UVERTABL,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,220,270,0,active
CILINDRO,,CH-WX105R,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-C,5,,270,370,0,active
PAR DE BALATAS,,CH-WX131,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-B,5,,29,40,0,active
RETEN IVOIC,,CH-WY012,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,4,7,0,active
PINON DE VELOCIMETRO TRYPTON,,CH-WY075,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-B,5,,21,30,0,active
EMPAQUE DE MAGNETO,,CH-WY174,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,02A02E10-W,5,,9,15,0,active
JEBE DE PORTAROSETA,,CH-YT2608,,6ae1440f-21f0-4c7d-a846-b7bb98545e47,,01A02E08-W,5,,19,30,0,active
FOCO 12V-35/35W - 205,,CL201023,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,27.3,41,0,active
FOCO 12V-35/35W - 205,,CL201023-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-C,5,,27.3,41,0,active
FOCO 12V-35/35W - 205,,CL201023-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-C,5,,27.3,41,0,active
CAMARA 100/90-17 MOTORCYCLE,,CM1009017,,ad7bc126-ae82-4312-9fe4-d4c0c4182ae5,,02A04E12-A,5,,34,50,0,active
CAMARA 110/90-19,,CM1109019,,ad7bc126-ae82-4312-9fe4-d4c0c4182ae5,,02A04E12-A,5,,35,60,0,active
CAMARA 3.25-18,,CM32518RA,,ad7bc126-ae82-4312-9fe4-d4c0c4182ae5,,02A04E12-A,5,,38,50,0,active
PINON COCODRILO 17T,,CROCCG125,,f4a23b9f-b241-462d-93d3-1239bf784ba0,,01A02E08-W,5,,15,25,0,active
RETEN COCODRILO,,CROCRTEN,,f4a23b9f-b241-462d-93d3-1239bf784ba0,,01A02E08-B,5,,8,15,0,active
SWITCH DE CAJA DE COCODRILO,,CROCSWCH,,f4a23b9f-b241-462d-93d3-1239bf784ba0,,01A02E08-B,5,,0,0,0,active
BUJE DE TEFLON DE COCODRILO,,CROCTFLON,,f4a23b9f-b241-462d-93d3-1239bf784ba0,,01A02E08-B,5,,7,15,0,active
PAR DE BALATAS COCODRILO,,CROCTITAN,,f4a23b9f-b241-462d-93d3-1239bf784ba0,,02A02E10-C,5,,28,40,0,active
EMPAQUE DE TENSOR AUTOMATICO,,CS101128,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-B,5,,2.8,4,0,active
LLANTA TRASERA CEAT 140/70X17,,CT1407017,,609f405c-c63c-4760-be9e-0f3713ba35e9,,ESTANTERIA LLANTAS,5,,590,780,0,active
PERNO TENSADOR,,DD101062,,915e9bf7-562e-48d3-8046-bbb6f2f0aadc,,VITRINAB1-C,5,,2.1,3,0,active
BUJIA,,DD111018,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,27.3,41,0,active
BUJIA,,DD111018-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E12-B,5,,27.3,41,0,active
BUJIA,,DD111018-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-C,5,,27.3,41,0,active
CAPUCHON DE BUJIA CODO 90°,,DD111048,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB2-B,5,,22.4,33,0,active
FILTRO DE ACEITE,,DD121181,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,15.4,23,0,active
FILTRO DE ACEITE,,DD121181-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01E16-C,5,,15.4,23,0,active
TAPA DE FILTRO DE ACEITE BOXER 150,,DD121181-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,VITRINAB4-B,5,,21,31,0,active
INDICADOR DE FRENTE,,DD151009,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E06-C,5,,2.1,3,0,active
TOPE DE PEDAL DE FRENO - AMARRILLA,,DD161078,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A02E07-A,5,,3.5,5,0,active
MANIJA DE FRENO,,DD191142,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB4-C,5,,39.2,59,0,active
MANIJA BM 150 FRENO,,DD191142-A,,5c4923ea-5fd4-4c1a-8425-a64e22d071bf,,02A02E11-A,5,,38,50,0,active
SWITCH DE FRENO FRONTAL,,DD201170,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-W,5,,16.1,24,0,active
SWITCH DE FRENO FRONTAL,,DD201170-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB1-B,5,,16.1,24,0,active
PASTILLAS DE FRENO KBX,,DE151037,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,01A02E06-A,5,,77,116,0,active
ABRAZADERA BOMBA DE AGUA,,DE191033,,774f9116-36fd-40b9-9bbd-a8c2c0569b99,,02A04E15-A,5,,20.3,30,0,active
REGULADOR DE VALVULA,,DF101055,,cc3d43a0-5c7a-4637-b669-c99519b97b65,,01A02E07-A,5,,4.2,7,0,active
PERNO ESPECIAL DE PARADOR LATERAL,,DF161102,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,VITRINAB5-W,5,,4.2,6,0,active
JEBE DE PISADOR DELANTERO,,DF161413,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E01-C,5,,29.4,44,0,active
JEBE DE PISADOR DELANTERO,,DF161413-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A02E10-C,5,,29.4,44,0,active
JEBE DE PISADOR DELANTERO,,DF161413-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A04E15-B,5,,29.4,44,0,active
FARO POSTERIOR,,DF201138,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,01A01E03-A,5,,92.4,139,0,active
FARO POSTERIOR,,DF201138-1,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-A,5,,92.4,139,0,active
FARO POSTERIOR,,DF201138-2,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,02A01E09-C,5,,92.4,139,0,active
FARO POSTERIOR,,DF201138-3,,f83f3bdf-e3ec-4256-a6e7-32400aee549f,,03A01TE01-A,5,,92.4,139,0,active
